file,group,packet,audit_mode,runtime_scope,status,issue_type,flow_or_surface,evidence,followup
tests/openjarvis/test_orchestrator_learning/test_reward.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/test_orchestrator_learning/test_sft_trainer.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/test_orchestrator_learning/test_types.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/__init__.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_agent_tools.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_apply_patch.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_audio_tool.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_browser.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_browser_axtree.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_calculator.py,tests,P076_phase5_tests_openjarvis_11,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_channel_tools.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_code_interpreter.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_code_interpreter_docker.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_db_query.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_file_read.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_file_write.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_git_tool.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_http_request.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_image_tool.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_knowledge_graph.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_llm_tool.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_mcp_adapter.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_memory_manage.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_pdf_tool.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_repl.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_retrieval.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_shell_exec.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_skill_manage.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_storage_stubs.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_storage_tools.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_stubs.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_templates.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_think.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_tool_descriptions.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_tool_timeout.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_user_profile_manage.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/tools/test_web_search.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/__init__.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_analyzer.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_analyzer_energy.py,tests,P077_phase5_tests_openjarvis_12,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_collector.py,tests,P078_phase5_tests_openjarvis_13,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_store.py,tests,P078_phase5_tests_openjarvis_13,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_store_fts.py,tests,P078_phase5_tests_openjarvis_13,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/traces/test_types.py,tests,P078_phase5_tests_openjarvis_13,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/openjarvis/workflow/test_workflow.py,tests,P078_phase5_tests_openjarvis_13,deep-support,support-surface,needs-followup,,orchestrator-tests,,
tests/test_backprop.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_budget_gate.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_budget_sources.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_build_site_gate.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_clawdbot_activation.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_clawdbot_runtime_capabilities.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_close_deal_demo_gate.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_compliance.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_conway_runtime.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_conway_survival.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_custom_domain.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_db_transaction.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_design_sources.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_discovery_source_selection.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_e2e_pipeline.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_email_campaign_setup.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_email_compose_model_selection.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_email_send_followups.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_follow_up_queue.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_follow_up_replies.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_follow_up_timing.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_graceful_shutdown.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_health_and_cleanup.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_channel_delivery.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_dashboard.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_health_api.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_insights.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_operator_chat.py,tests,P079_phase5_tests_product_01,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_hermes_review_a2a.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_instantly_client.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_integration_memory.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_integration_ruflo.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_integration_sleep_cycle.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_integration_training.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_lead_research_structured.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_llm_local_routing.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_local_parallel_research.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_logging_config.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_lora_pipeline.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_magma.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_mem0_compat_service.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_memory_alerting.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_oj_bridge.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_openjarvis_event_types.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_payment_idempotency.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_pipeline_dag.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_pipeline_error_alerting.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_proposal_dedupe.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_resilience_hardening.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_revenue_expansion.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_review_mode_followups.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_schema_guards.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_scout.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_self_audit.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_send_recovery.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_site_build_a2a.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_site_builder_brief.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_site_quality.py,tests,P080_phase5_tests_product_02,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_sleep_cycle.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_small_cleanup.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_state_machine.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_system_config_seeds.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_task_dedupe.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_telegram_auth.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_titan_memory.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_tooling_config.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_training.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_vassal_supervisor.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week10.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week2.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week3.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week4.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week5.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week7.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week8.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
tests/test_week9.py,tests,P081_phase5_tests_product_03,deep-support,support-surface,needs-followup,,product-tests,,
titan/__init__.py,titan,P012A_phase1_titan_non_pipeline_01a,deep-runtime,in-scope-runtime,needs-followup,,titan-runtime-ingress,,
titan/a2a_server.py,titan,P012A_phase1_titan_non_pipeline_01a,deep-runtime,in-scope-runtime,needs-followup,,titan-runtime-ingress,,
titan/compliance.py,titan,P012B_phase1_titan_non_pipeline_01b,deep-runtime,in-scope-runtime,needs-followup,,titan-policy-and-control,,
titan/daemon.py,titan,P012A_phase1_titan_non_pipeline_01a,deep-runtime,in-scope-runtime,needs-followup,,titan-runtime-ingress,,
titan/deliverability.py,titan,P012B_phase1_titan_non_pipeline_01b,deep-runtime,in-scope-runtime,needs-followup,,titan-policy-and-control,,
titan/expansion.py,titan,P012D_phase1_titan_non_pipeline_01d,deep-runtime,in-scope-runtime,needs-followup,,titan-revenue-and-workflow,,
titan/lora_merging.py,titan,P012E_phase1_titan_non_pipeline_01e,deep-runtime,in-scope-runtime,needs-followup,,titan-training-and-lora,,
titan/lora_routing.py,titan,P012E_phase1_titan_non_pipeline_01e,deep-runtime,in-scope-runtime,needs-followup,,titan-training-and-lora,,
titan/memory.py,titan,P012C_phase1_titan_non_pipeline_01c,deep-runtime,in-scope-runtime,needs-followup,,titan-memory,,
titan/negotiation.py,titan,P012D_phase1_titan_non_pipeline_01d,deep-runtime,in-scope-runtime,needs-followup,,titan-revenue-and-workflow,,
titan/pipeline/__init__.py,titan,P014_phase2_pipeline_close_build_deploy_invoice_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/build_site.py,titan,P014_phase2_pipeline_close_build_deploy_invoice_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/close_deal.py,titan,P014_phase2_pipeline_close_build_deploy_invoice_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/deploy_site.py,titan,P014_phase2_pipeline_close_build_deploy_invoice_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/email_compose.py,titan,P015_phase2_pipeline_compose_send_followup_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/email_send.py,titan,P015_phase2_pipeline_compose_send_followup_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/follow_up.py,titan,P015_phase2_pipeline_compose_send_followup_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/invoice.py,titan,P014_phase2_pipeline_close_build_deploy_invoice_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/lead_discovery.py,titan,P016_phase2_pipeline_discovery_research_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/pipeline/lead_research.py,titan,P016_phase2_pipeline_discovery_research_01,deep-runtime,in-scope-runtime,needs-followup,,revenue-pipeline,,
titan/review_mode.py,titan,P012B_phase1_titan_non_pipeline_01b,deep-runtime,in-scope-runtime,needs-followup,,titan-policy-and-control,,
titan/state_machine.py,titan,P012B_phase1_titan_non_pipeline_01b,deep-runtime,in-scope-runtime,needs-followup,,titan-policy-and-control,,
titan/training.py,titan,P012E_phase1_titan_non_pipeline_01e,deep-runtime,in-scope-runtime,needs-followup,,titan-training-and-lora,,
titan/workflow_pipeline.py,titan,P012D_phase1_titan_non_pipeline_01d,deep-runtime,in-scope-runtime,needs-followup,,titan-revenue-and-workflow,,
titan/workflow_tools.py,titan,P012D_phase1_titan_non_pipeline_01d,deep-runtime,in-scope-runtime,needs-followup,,titan-revenue-and-workflow,,
tools/Dockerfile.mem0_compat,tools,P129_phase6_misc_01,deep-support,support-surface,needs-followup,,repo-support,,
tools/__init__.py,tools,P129_phase6_misc_01,deep-support,support-surface,needs-followup,,repo-support,,
tools/browser-use/.dockerignore,tools,P144_phase7_tools_browser-use_.dockerignore_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.env.example,tools,P145_phase7_tools_browser-use_.env.example_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.gitattributes,tools,P146_phase7_tools_browser-use_.gitattributes_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/.git-blame-ignore-revs,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/CONTRIBUTING.md,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/ISSUE_TEMPLATE/1_element_detection_bug.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/ISSUE_TEMPLATE/2_bug_report.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/ISSUE_TEMPLATE/3_feature_request.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/ISSUE_TEMPLATE/4_docs_issue.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/ISSUE_TEMPLATE/config.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/SECURITY.md,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/build-base-image.yml.disabled,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/claude.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/cloud_evals.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/docker.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/eval-on-pr.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/install-script.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/lint.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/package.yaml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/publish.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/stale-bot.yml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.github/workflows/test.yaml,tools,P147_phase7_tools_browser-use_.github_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.gitignore,tools,P148_phase7_tools_browser-use_.gitignore_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.pre-commit-config.yaml,tools,P149_phase7_tools_browser-use_.pre-commit-config.yaml_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/.python-version,tools,P150_phase7_tools_browser-use_.python-version_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/AGENTS.md,tools,P151_phase7_tools_browser-use_AGENTS.md_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/CLAUDE.md,tools,P152_phase7_tools_browser-use_CLAUDE.md_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/CLOUD.md,tools,P153_phase7_tools_browser-use_CLOUD.md_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/Dockerfile,tools,P154_phase7_tools_browser-use_Dockerfile_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/Dockerfile.fast,tools,P155_phase7_tools_browser-use_Dockerfile.fast_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/LICENSE,tools,P156_phase7_tools_browser-use_LICENSE_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/README.md,tools,P157_phase7_tools_browser-use_README.md_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/UPSTREAM.md,tools,P158_phase7_tools_browser-use_UPSTREAM.md_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/bin/lint.sh,tools,P159_phase7_tools_browser-use_bin_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/bin/setup.sh,tools,P159_phase7_tools_browser-use_bin_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/bin/test.sh,tools,P159_phase7_tools_browser-use_bin_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/README.md,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/__init__.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/README.md,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/__init__.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/element.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/mouse.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/page.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/playground/flights.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/playground/mixed_automation.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/playground/playground.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/actor/utils.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/cloud_events.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/gif.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/judge.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/message_manager/service.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/message_manager/utils.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/message_manager/views.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/prompts.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/service.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/system_prompts/__init__.py,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/system_prompts/system_prompt.md,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/system_prompts/system_prompt_anthropic_flash.md,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
tools/browser-use/browser_use/agent/system_prompts/system_prompt_browser_use.md,tools,P160_phase7_tools_browser-use_browser_use_01,third-party-governance,support-surface,needs-followup,,third-party-browser-tooling,,
